"id","cnt"
366,1360.21199698785
367,1063.70819907312
368,1176.12402799216
369,987.286469205687
370,1598.96815658742
371,1632.37650100758
372,1812.63810066645
373,1494.49185244818
374,1249.14437433705
375,1423.71352651601
376,1001.30217386419
377,995.087126106045
378,1248.29840121807
379,1440.53143254299
380,1388.59965406913
381,994.773662316319
382,905.59252739227
383,1267.91199139676
384,1526.9250403216
385,1449.22062258024
386,815.373250512219
387,666.021791228144
388,872.351795252397
389,1439.61082833344
390,1519.76206875531
391,1605.7877180297
392,989.887101206251
393,1796.20481719562
394,1743.68105070005
395,1753.70396778823
396,1882.59582008027
397,2132.16623939792
398,1623.66959862503
399,1919.88208303475
400,1684.18324126454
401,1344.75189600307
402,1758.22557317014
403,2075.2892438797
404,1553.61212926896
405,1712.98627059272
406,1764.58243205818
407,-67.0962785731906
408,1149.55043078224
409,1776.1662194676
410,1751.99400617843
411,1913.07504298107
412,1801.83641184856
413,2040.74460508528
414,1942.50362717084
415,1573.62672032893
416,1508.72761945711
417,1983.92068512807
418,2098.46565039428
419,2077.2001121568
420,1693.38399311175
421,1737.45361921405
422,2062.76382955934
423,1983.85110801013
424,2053.22811599788
425,1245.59435586764
426,2435.69861010122
427,1930.36320776223
428,2082.16900233357
429,1990.63784288311
430,2054.24847814343
431,2291.13673130435
432,2024.89027746644
433,2243.38198265562
434,1735.57848892674
435,2446.97553172252
436,2243.22791141268
437,2539.70503739021
438,3127.89769170644
439,3347.67480159128
440,3147.85343187502
441,1920.99295398113
442,2941.29541707031
443,1835.42701064157
444,2903.34501094364
445,2960.72412985199
446,3214.85341612211
447,3364.5432386933
448,3558.73928831376
449,2699.68458982836
450,1983.3417291923
451,2363.32754606685
452,2730.41397351543
453,2810.46698750156
454,2770.44974814595
455,2476.78565511654
456,2381.67649696056
457,2810.96537337115
458,3065.95216100188
459,3654.55029142089
460,3992.17772811835
461,3525.1059050433
462,3305.94095871227
463,3636.38825884618
464,4129.59333245849
465,3301.95677492669
466,3459.78692252001
467,3086.73502043909
468,3169.83311766404
469,3462.60836813359
470,3421.8375288575
471,4212.00949071616
472,3727.32812637454
473,4222.87316063677
474,3062.81190091529
475,3721.18363528402
476,3969.39290728497
477,3917.2082273906
478,540.186730097338
479,2382.14589156211
480,3374.52447116072
481,3581.86271706292
482,2974.82349387578
483,3197.84420496692
484,3158.77224149415
485,3384.67429265154
486,3004.14965471405
487,4545.39881516107
488,4646.90433827298
489,4399.91963036907
490,4741.62300510457
491,4580.58939534639
492,4228.30616749433
