id,cnt
366,1119.010498
367,1555.515137
368,821.8688354
369,1031.932983
370,1924.93689
371,1326.468506
372,1619.695801
373,1788.383545
374,1681.687866
375,1571.250122
376,1402.155029
377,1352.554077
378,1625.704834
379,1244.829956
380,1154.292969
381,1159.095825
382,1184.647583
383,1591.723633
384,1250.317993
385,1265.256836
386,1138.392944
387,1112.428955
388,852.7097168
389,1354.557861
390,1436.25415
391,1523.441528
392,1201.65918
393,1522.927246
394,1679.417847
395,1596.159912
396,1479.34021
397,3267.306885
398,1914.563477
399,1941.43457
400,1811.482178
401,1234.479492
402,1586.047119
403,2200.702393
404,1804.833984
405,1715.765259
406,2098.867188
407,1247.443726
408,951.8178101
409,1431.729248
410,2125.530762
411,2121.852051
412,2201.808105
413,2209.766846
414,2099.502441
415,1763.990845
416,1774.941772
417,1683.24585
418,1871.033691
419,2592.308838
420,1984.996704
421,1780.343506
422,1860.979492
423,1990.793457
424,2102.318359
425,1545.038208
426,3321.038086
427,2220.939453
428,2252.243164
429,1929.814941
430,1781.48877
431,1937.424072
432,2034.093262
433,1869.082397
434,2057.109863
435,1966.640625
436,2360.11377
437,3435.374512
438,3484.578125
439,3686.255127
440,3505.15625
441,2985.057129
442,3395.596191
443,2958.77002
444,3228.851563
445,3735.800781
446,4042.426025
447,4284.211426
448,3979.820557
449,3317.258301
450,2508.05957
451,2468.900146
452,2572.724609
453,4159.83252
454,4258.407227
455,2871.658447
456,1920.249023
457,2539.690918
458,3343.539551
459,4626.407227
460,4709.757324
461,3661.549316
462,2643.685059
463,3613.127197
464,4533.609863
465,4237.333008
466,3324.393311
467,2575.161621
468,2629.450684
469,3481.39209
470,5207.974121
471,4308.119629
472,4003.04834
473,4497.583008
474,3586.547119
475,3997.549805
476,4077.637451
477,4360.494629
478,1301.355835
479,1894.876465
480,3091.029541
481,4771.229004
482,3074.556396
483,3340.268555
484,3242.883545
485,3272.677979
486,2975.165039
487,4343.702148
488,4768.191895
489,4360.282715
490,4829.51123
491,4478.354492
492,4512.044922
493,4316.655762
494,4439.506836
495,4510.725098
496,4709.125
497,5091.907227
498,4985.583008
499,4664.70752
500,4198.736328
501,4167.348633
502,4834.625
503,4866.21875
504,4870.54834
505,4673.649902
506,4612.354492
507,4122.806641
508,4438.693848
509,4528.122559
510,5216.731934
511,5001.536133
512,4833.92627
513,4741.82666
514,4489.750977
515,4797.131348
516,4685.149414
517,5158.145996
518,4695.351074
519,5395.049316
520,5221.759277
521,5100.568848
522,4556.620117
523,4694.088379
524,5091.504883
525,5262.145508
526,5265.301758
527,5211.782715
528,4918.189453
529,4254.125488
530,4881.606445
531,5220.086914
532,5293.780273
533,5309.518066
534,5154.018555
535,4292.969727
536,4623.098145
537,4308.419434
538,4183.941895
539,4586.571289
540,5332.067383
541,4920.942871
542,4819.873047
543,4930.323242
544,5341.130859
545,5018.906738
546,3819.381592
547,4790.405273
548,4006.711914
549,4814.584961
550,4778.333008
551,4196.014648
552,3854.865723
553,4061.13623
554,3800.572021
555,3749.807129
556,4536.481445
557,4907.625
558,5132.805664
559,5051.342773
560,5832.76709
561,4830.668945
562,4517.236816
563,4098.666992
564,3911.913818
565,4199.600098
566,4325.728516
567,4329.378906
568,3445.027588
569,4691.384766
570,4729.956543
571,4420.390137
572,5203.31543
573,4354.748535
574,4526.286621
575,4736.642578
576,4860.061035
577,5042.108398
578,4725.754395
579,5036.641602
580,4573.271973
581,4093.100342
582,4396.524902
583,3903.179932
584,4289.927734
585,4752.260742
586,4428.967285
587,4678.691895
588,4087.558105
589,4382.213867
590,5132.551758
591,5190.02002
592,4602.888672
593,4852.338379
594,5255.717285
595,3763.688721
596,5395.025879
597,4621.939453
598,4537.607422
599,5515.885742
600,5753.340332
601,5249.470215
602,5707.337891
603,4348.179688
604,3761.883301
605,4880.044434
606,4877.163086
607,5185.925781
608,5604.887207
609,4774.046875
610,4479.364746
611,5514.92041
612,4589.469238
613,4410.231445
614,4313.030273
615,4426.596191
616,4691.215332
617,4088.438477
618,5017.037109
