"id","cnt"
366,1021.51806640625
367,1418.54504394531
368,829.40380859375
369,1024.63366699219
370,1957.158203125
371,1459.35119628906
372,1572.64416503906
373,1768.88549804688
374,1148.60278320312
375,1584.74645996094
376,1140.81018066406
377,1294.65869140625
378,1485.08923339844
379,1153.18505859375
380,1055.06994628906
381,1288.10168457031
382,1011.40533447266
383,1471.17956542969
384,1273.99682617188
385,1275.32189941406
386,708.294372558594
387,723.070861816406
388,734.153503417969
389,941.269470214844
390,1588.07214355469
391,1409.50854492188
392,1474.39001464844
393,1535.6982421875
394,1710.00634765625
395,1726.12109375
396,1430.94458007812
397,3454.45532226562
398,2078.46142578125
399,1760.18872070312
400,1575.13659667969
401,1211.22668457031
402,1632.39477539062
403,1971.15417480469
404,1526.38903808594
405,1867.7783203125
406,1916.32397460938
407,771.190795898438
408,971.563232421875
409,1331.98571777344
410,1873.12365722656
411,2154.18139648438
412,1737.04736328125
413,2270.28076171875
414,2189.14038085938
415,1671.85778808594
416,1823.373046875
417,1756.20190429688
418,2072.69165039062
419,2305.54150390625
420,1803.40844726562
421,1630.45874023438
422,1880.65698242188
423,1995.22546386719
424,2218.4287109375
425,1608.55712890625
426,3186.0498046875
427,2256.35595703125
428,2307.81518554688
429,1851.44372558594
430,1814.193359375
431,1847.66589355469
432,2088.87866210938
433,1811.53649902344
434,2220.154296875
435,1968.21936035156
436,2426.97021484375
437,3733.70556640625
438,3236.162109375
439,3357.83325195312
440,2806.39672851562
441,2874.97338867188
442,3622.93432617188
443,3631.50903320312
444,2949.34594726562
445,3329.98852539062
446,3883.95849609375
447,3737.52368164062
448,3933.66357421875
449,2947.4443359375
450,2494.62182617188
451,2669.19140625
452,2384.94848632812
453,4332.40966796875
454,4444.578125
455,2413.74877929688
456,2726.29614257812
457,3036.49243164062
458,3844.28857421875
459,3829.142578125
460,4591.541015625
461,3543.1357421875
462,2978.05395507812
463,3635.556640625
464,4445.6572265625
465,4649.8818359375
466,3589.06640625
467,2770.48754882812
468,2928.59497070312
469,3537.70971679688
470,4742.025390625
471,4275.791015625
472,4188.3427734375
473,4621.72607421875
474,3322.22583007812
475,3858.26391601562
476,3486.03637695312
477,3959.22338867188
478,536.253356933594
479,1571.23266601562
480,3582.14282226562
481,4254.259765625
482,3447.22924804688
483,2894.5595703125
484,2975.1416015625
485,3046.70751953125
486,3284.41577148438
487,4365.92529296875
488,4837.6435546875
489,4509.67041015625
490,4741.83837890625
491,4386.4873046875
492,4407.67724609375
493,4037.642578125
494,4146.3564453125
495,3975.20288085938
496,4206.681640625
497,5235.822265625
498,4965.89208984375
499,4705.99755859375
500,3961.0810546875
501,4396.22265625
502,4621.2626953125
503,4765.98583984375
504,4696.3173828125
505,4915.2021484375
506,4762.177734375
507,3944.31176757812
508,4389.82568359375
509,4603.90185546875
510,5098.05859375
511,4809.7275390625
512,4607.37353515625
513,4772.69677734375
514,4604.55224609375
515,4474.75
516,4636.4912109375
517,5201.6953125
518,4391.1552734375
519,4773.2353515625
520,5231.56689453125
521,5059.4755859375
522,4414.00537109375
523,4781.8232421875
524,4722.119140625
525,5304.4833984375
526,5345.63134765625
527,4801.71923828125
528,4751.185546875
529,4155.14306640625
530,4883.28076171875
531,5022.2939453125
532,4975.56640625
533,5335.22265625
534,4889.77001953125
535,4325.76171875
536,4734.40673828125
537,4294.87109375
538,4181.3779296875
539,4506.04248046875
540,5019.47802734375
541,4620.095703125
542,5003.39404296875
543,5008.5390625
544,5324.45654296875
545,4837.9482421875
546,4083.37768554688
547,4785.3779296875
548,3913.33178710938
549,4873.5869140625
550,4556.63671875
551,4261.40771484375
552,4151.0908203125
553,4254.60546875
554,3742.77612304688
555,3670.56005859375
556,4848.095703125
557,4712.83740234375
