"id","cnt"
366,2066.52647259177
367,1730.24610636526
368,1384.42175093553
369,1537.63748892685
370,1512.13934030387
371,1853.51709978055
372,2582.62320456132
373,1978.99650201513
374,1495.48798027024
375,1532.0037677161
376,1382.56477748796
377,1874.67560687157
378,1716.06290181854
379,1126.90340242174
380,954.96047725372
381,1430.32530008693
382,1472.28914624743
383,1839.26611896916
384,1252.03325542385
385,1504.70183999848
386,453.918875727619
387,8.86054021398574
388,1172.02034648213
389,1531.07589060616
390,1467.65046243993
391,1949.52447322753
392,1827.46430952016
393,1961.45618466155
394,1704.93981115818
395,1697.81495656888
396,2151.07356953041
397,2861.3409001717
398,2247.76345317319
399,2004.94330331205
400,1348.57403291617
401,812.042271211522
402,1697.96435109032
403,2258.36581047742
404,1605.32511766475
405,1655.52850516224
406,1930.38783555148
407,585.771886985876
408,716.876937118807
409,1756.99703252364
410,2030.7117148526
411,2171.4932011233
412,1996.06350355112
413,2056.43313830082
414,2367.79689921215
415,830.592603321981
416,1914.70770982971
417,1710.33187081912
418,2364.73447730153
419,2790.81026670002
420,2174.80198574875
421,1573.2319685757
422,1713.9142338746
423,2161.2546551993
424,2342.7477394235
425,1849.49142436114
426,3193.88382387037
427,2346.80834981889
428,2570.91579825172
429,1866.77866948492
430,1766.34701275903
431,1967.77780408427
432,2649.7517916277
433,3275.11545629969
434,2163.92238348864
435,1989.32382540344
436,2313.44314685589
437,2995.16081545835
438,3447.55228577711
439,3655.51773264376
440,3627.30211647999
441,2859.25098835726
442,3521.40015914081
443,2757.40154556838
444,3285.67782950986
445,3447.83609171071
446,3565.88336178961
447,3742.03172089548
448,3868.7055813804
449,3595.89477592509
450,2759.12939772551
451,3037.02231413034
452,2739.32965825196
453,3611.37038247462
454,3845.65540674772
455,2713.99317166155
456,2873.71883504664
457,3005.01679083012
458,3208.47158601635
459,3853.39541106082
460,4248.07690854334
461,3891.37355233718
462,3738.40894653149
463,3828.71427220568
464,4062.79935152863
465,3737.39796486322
466,3604.39121189771
467,2955.49925257242
468,3463.19544790052
469,3985.31804171242
470,4475.05922693066
471,4453.45913195223
472,4085.9860447765
473,4335.13395241165
474,3352.36573684847
475,4049.72971122819
476,4145.81172307775
477,4298.38579480903
478,1228.95843038949
479,1708.389001827
480,3354.07742530248
481,3995.56769619248
482,3480.41251857626
483,4051.38396838904
484,3284.18443963102
485,3930.00877575359
486,3222.70080207757
487,4199.33425138367
488,4252.94129728083
489,4075.68540334059
490,4650.88042949168
491,4521.37690472554
492,4195.33449145953
493,3697.32408522279
494,3828.56939437679
495,3977.24049398806
496,4239.65527551485
497,4719.08088878734
498,5047.68005282198
499,4500.26553817382
500,3898.07125365085
501,4225.15948659363
502,4567.82404216643
503,4701.87090607786
504,4723.713353046
505,5186.74712912126
506,4434.52229425798
507,3973.3869919206
508,4275.89873327234
509,4329.71672595318
510,4646.30076117986
511,4683.08868023037
512,4883.64593009064
513,4577.12690903484
514,4515.08489140392
515,4422.17236620092
516,4326.76330376533
517,4774.49262781781
518,4211.82187269569
519,4930.90425367415
520,4628.81677572512
521,4460.76519200318
522,3970.14734916485
523,4677.17109017639
524,4898.47267560513
525,5021.494534335
526,4950.04330061415
527,4727.89507880773
528,4346.15018033008
529,4348.70056130487
530,4709.55879591336
531,4863.24153388698
532,4946.34166782404
533,5052.10862085008
534,4678.41053466048
535,4080.73592345453
536,4594.99281671349
537,4414.43831179378
538,4194.23815744974
539,4543.83773422623
540,5133.31749680507
541,5060.60802827779
542,4694.12941107441
543,5075.78094418781
544,5191.53427553919
545,4891.51672789708
546,4067.72557119228
547,4944.27288288034
548,4443.56565731421
549,4568.98070816241
550,4537.68209336149
551,5014.21519209976
552,4313.69839048465
553,4245.65345139076
554,3761.27067640169
555,4268.2110022126
556,4593.77517275047
557,4519.83115622163
558,4830.47899189096
559,4985.18624954411
560,4176.92012266328
561,4518.42762393975
562,4768.14108927759
563,4285.81187527893
564,4130.95383724421
565,4317.01666670793
566,4578.7545017901
567,4031.23084481843
568,2658.77951556166
569,5179.62186547763
570,4371.73598933286
571,4508.53820938048
572,5022.27971647814
573,4563.50086237755
574,4453.45604694335
575,4875.39743403335
576,4982.94082075446
577,4440.54615143171
578,4612.68670063059
579,4738.52726771553
580,4561.28853664381
581,3964.38500364457
582,3897.37128518373
583,3996.88787806593
584,4418.80510730519
585,4380.4963992338
586,4208.19990653958
587,4647.30498828314
588,4093.48548047231
589,4040.58678361661
590,5151.30023178068
591,4702.77163820923
592,4604.05379533901
593,4888.41510043046
594,5005.03575017865
595,5083.43183722872
596,5169.92244902497
597,5080.64417253494
598,4618.9035726986
599,4863.09868387136
600,4899.99640517419
601,4925.36459279365
602,4226.84950176454
603,3861.55768456177
604,4334.81432772793
605,4499.72097706423
606,4735.0523565092
607,5029.19366040469
608,4899.77430372141
609,4693.60327318548
610,4203.03101548285
611,5003.02266562496
612,4536.9059035126
613,4384.93432646562
614,4426.80951665059
615,4091.5823401332
616,4674.16539246747
617,3233.69678841149
618,4733.89522482709
619,4839.49438544471
620,5133.19797378394
621,5160.17305494129
622,5117.32840221654
623,5026.56567946852
624,4894.88919631002
625,5126.39358391554
626,4469.87091718843
627,3773.82675453249
628,5114.88878589414
629,5107.42796143207
630,5035.71524395466
631,4431.01601553639
632,4965.25627766291
633,4946.38407225317
634,4886.2254245077
635,4820.37256197844
636,4074.24021886319
637,3947.16920110099
638,5075.25353941165
639,5180.64792627405
640,4568.24823302267
641,2746.41907542028
642,3967.85674866817
643,3888.25227764082
644,4820.94505100686
645,4427.25718933863
646,3903.03659820114
647,3173.49700187868
648,3706.29690305706
649,4760.12884056753
650,4935.14784364398
651,4711.89116984843
652,4679.78714890223
653,4218.00597414387
654,4132.44258213207
655,4735.86329151747
656,4490.16936743623
657,3781.64739417124
658,3480.83493964346
659,5016.04694823089
660,4733.25640148151
661,4786.72082103543
662,4828.06727029907
663,4900.00866209255
664,3720.40298466584
665,3496.19474618146
666,3510.39268465773
667,2671.17272845724
668,2417.78441653946
669,2639.71347498149
670,3473.48309929241
671,3701.42536844297
672,4176.84757362639
673,3301.66162647853
674,3510.13418672883
675,3764.54146487446
676,3530.35103261516
677,3148.61696718786
678,4462.11805335363
679,4211.94487347499
680,4241.3859061251
681,4259.30486707351
682,3881.19586042653
683,2982.15265631308
684,3614.90318656484
685,3345.16935520265
686,4213.69661970663
687,3864.03225253135
688,3160.08593226746
689,3644.73871055695
690,3757.83498487094
691,4146.26633535612
692,4044.69125070035
693,4304.49296354615
694,3183.16304009556
695,3011.14067139897
696,4070.430499486
697,2511.91799853455
698,3781.6552922004
699,3764.14792632223
700,3740.43400163186
701,2611.72377774674
702,2964.80581180789
703,4152.31039422251
704,4164.31231044708
705,4452.2900464978
706,3540.00730462621
707,2791.87866570298
708,2589.55354477253
709,2902.57251513574
710,3142.98964226472
711,3293.18596267685
712,3414.20976720804
713,3891.91091332638
714,3482.79569874429
715,3585.73987177908
716,3147.20516247922
717,3299.38416515506
718,3969.79989255724
719,3783.68748632664
720,3238.05805125454
721,1446.59882354893
722,492.940239372584
723,931.894603799609
724,1457.23326780032
725,952.187141052157
726,26.1023619720617
727,879.993787075359
728,1708.35114281005
729,761.560283692792
730,417.568242505936
731,1294.293721601
