"id","cnt"
366,850.850952148438
367,1442.67004394531
368,840.088073730469
369,938.787475585938
370,1781.15393066406
371,1481.37060546875
372,1528.96997070312
373,1651.58752441406
374,1172.46020507812
375,1711.78918457031
376,1201.37341308594
377,1212.35571289062
378,1517.123046875
379,1197.42456054688
380,1040.97668457031
381,1200.45715332031
382,1071.28332519531
383,1446.21850585938
384,1236.47216796875
385,1242.9169921875
386,687.210693359375
387,673.785766601562
388,849.947875976562
389,1182.73657226562
390,1578.08044433594
391,1534.65844726562
392,1410.94067382812
393,1681.1767578125
394,1599.99047851562
395,1622.11657714844
396,1404.68994140625
397,3347.59350585938
398,2069.09692382812
399,1794.20227050781
400,1587.375
401,1065.92077636719
402,1658.88586425781
403,1860.259765625
404,1535.84729003906
405,1872.08752441406
406,1888.46801757812
407,796.445617675781
408,1019.98596191406
409,1366.52600097656
410,1842.13647460938
411,2049.69116210938
412,2003.29992675781
413,2079.83276367188
414,2063.38061523438
415,1693.12524414062
416,1763.11059570312
417,1730.60485839844
418,2009.67431640625
419,2209.27490234375
420,1645.03540039062
421,1715.96850585938
422,1816.53637695312
423,1804.42993164062
424,2073.48291015625
425,1377.4306640625
426,3147.3525390625
427,2390.59521484375
428,2219.4580078125
429,2036.3798828125
430,1772.98046875
431,1837.60107421875
432,2381.97241210938
433,1757.35620117188
434,2382.07958984375
435,2046.07409667969
436,2683.61376953125
437,3701.49194335938
438,3092.74609375
439,3506.21508789062
440,3126.74829101562
441,2868.20263671875
442,3735.5546875
443,3697.07861328125
444,3101.37377929688
445,3494.89624023438
446,4153.01025390625
447,3957.38549804688
448,4109.4306640625
449,3166.90283203125
450,2728.37280273438
451,2724.60522460938
452,2419.50366210938
453,4412.55908203125
454,4376.68115234375
455,2401.64819335938
456,2635.5986328125
457,2974.439453125
458,3645.78881835938
459,3830.79638671875
460,4583.37890625
461,3589.81005859375
462,3068.564453125
463,3629.94799804688
464,4533.4453125
465,4543.97119140625
466,3589.77783203125
467,2791.10375976562
468,2958.42333984375
469,3317.87451171875
470,4688.994140625
471,4456.10595703125
472,4041.52685546875
473,4412.927734375
474,3377.83129882812
475,3840.138671875
476,3808.43237304688
477,3882.22143554688
478,615.016662597656
479,1647.45141601562
480,3626.06030273438
481,4383.26123046875
482,3582.41186523438
483,2917.22827148438
484,3179.98071289062
485,3114.28637695312
486,3398.15795898438
487,4514.0009765625
488,4849.23486328125
489,4520.3564453125
490,4916.02587890625
491,4472.22119140625
492,4447.59326171875
493,4372.6767578125
494,4134.79345703125
495,4133.82568359375
496,4437.869140625
497,5101.19580078125
498,5108.57763671875
499,4703.14013671875
500,4144.703125
501,4469.150390625
502,4796.88232421875
503,4749.7060546875
504,4804.72509765625
505,5088.54443359375
506,4610.32861328125
507,4194.78076171875
508,4423.09375
509,4753.6376953125
510,5099.27978515625
511,4623.66943359375
512,4625.3349609375
513,4927.724609375
514,4573.3515625
515,4409.3701171875
516,4685.662109375
517,5159.2841796875
518,4458.919921875
519,5018.2890625
520,5323.13037109375
521,5032.71826171875
522,4535.76123046875
523,4718.6923828125
524,4908.58349609375
525,5339.68603515625
526,5258.47021484375
527,4989.4326171875
528,4718.3271484375
529,4085.17138671875
530,4771.630859375
531,4996.1865234375
532,4997.42236328125
533,5415.6318359375
534,4899.47607421875
535,4496.046875
536,4698.64599609375
537,4108.91552734375
538,3991.99487304688
539,4399.5419921875
540,5103.6142578125
541,4792.8349609375
542,4825.71142578125
543,4886.78125
544,5336.51171875
545,4751.3203125
546,3948.69116210938
547,4710.66748046875
548,3799.88891601562
549,4764.9306640625
550,4641.20654296875
551,4066.2265625
552,4004.2412109375
553,4091.37963867188
554,3673.91650390625
555,3645.44091796875
556,4739.00537109375
557,4574.59375
558,5200.9853515625
559,5027.9501953125
560,5522.65283203125
561,4600.43017578125
562,4361.65625
563,4266.51220703125
564,3798.87475585938
565,4298.2216796875
566,4240.4912109375
567,4107.18212890625
568,2669.5009765625
569,4691.8583984375
570,4465.74951171875
571,4251.5693359375
572,5440.34765625
573,4272.8134765625
574,4237.5009765625
575,4698.1650390625
576,5222.91064453125
577,4566.78662109375
578,4869.3515625
579,4649.21240234375
580,4329.37744140625
581,4339.359375
582,4432.685546875
583,4184.6279296875
584,4091.94360351562
585,4263.13330078125
586,4371.98583984375
587,4629.96533203125
588,4395.3193359375
589,4167.9970703125
590,5038.3916015625
591,4909.24658203125
592,4335.857421875
593,4962.1044921875
594,4937.828125
595,3211.29345703125
596,5032.00390625
597,4653.7509765625
598,4400.59619140625
599,5458.52490234375
600,5567.6357421875
601,5364.91259765625
602,5611.33544921875
603,4522.18505859375
604,4005.2470703125
605,4525.39599609375
606,4929.24267578125
607,5043.01806640625
608,5716.64013671875
609,4675.607421875
610,4528.96484375
611,5249.490234375
612,4373.37890625
613,4330.529296875
614,4379.30126953125
615,4095.46899414062
616,4555.30078125
617,4017.8212890625
618,4968.71875
619,5016.177734375
620,5036.2333984375
621,4988.3935546875
622,5325.3828125
623,4930.5244140625
624,5039.18408203125
625,4986.869140625
626,4453.34228515625
627,3939.3916015625
628,4970.28076171875
629,5011.181640625
630,4767.955078125
631,4819.6376953125
632,5206.44091796875
633,4981.88720703125
634,4990.25732421875
635,5037.9716796875
636,4637.4794921875
637,4519.05078125
638,5057.138671875
639,4973.7470703125
640,4584.2783203125
641,3091.0205078125
642,5123.7783203125
643,4639.2841796875
644,5077.73876953125
645,4232.4345703125
646,3149.95849609375
647,3047.30224609375
648,2990.57299804688
649,4811.17431640625
650,4064.13403320312
651,4024.25830078125
652,3238.103515625
653,4698.6474609375
654,4195.96337890625
655,4480.3583984375
656,4044.099609375
657,4251.00927734375
658,4371.8759765625
659,5007.73291015625
660,3831.39599609375
661,4906.814453125
662,5135.49609375
663,5611.4306640625
664,4390.09765625
665,4434.02294921875
666,4531.0185546875
667,1411.06982421875
668,1281.89599609375
669,2616.33471679688
670,3082.24438476562
671,2891.63500976562
672,3712.296875
673,3413.23095703125
674,3132.0390625
675,3450.22045898438
676,3226.791015625
677,2924.53149414062
678,2652.53930664062
679,3427.82861328125
680,3840.50756835938
681,4127.95068359375
682,4239.99951171875
683,1999.71057128906
684,3348.9091796875
685,2931.23754882812
686,3275.82299804688
687,3543.6962890625
688,2879.32275390625
689,3524.09692382812
690,3631.966796875
691,3755.6025390625
692,3580.93139648438
693,2908.57080078125
694,2429.97094726562
695,2630.1640625
696,3548.38452148438
697,3056.90014648438
698,3307.03393554688
699,3396.61010742188
700,3660.40600585938
701,3224.27734375
702,3483.47924804688
703,3665.55859375
704,4373.494140625
705,3786.88720703125
706,3033.93505859375
707,3543.58911132812
708,3506.9794921875
709,3230.3974609375
710,2753.13012695312
711,3138.9951171875
712,2691.212890625
713,3185.94946289062
714,3750.02758789062
715,3693.55078125
716,3604.90893554688
717,3426.50903320312
718,3346.0458984375
719,3516.52880859375
720,3662.48046875
721,1727.46215820312
722,1914.53759765625
723,2016.65856933594
724,1199.2060546875
725,979.935852050781
726,458.018829345703
727,1570.3857421875
728,1456.04064941406
729,1791.19128417969
730,1561.07604980469
731,1110.216796875
