"id","cnt"
366,1289.90319824219
367,1190.24719238281
368,1415.87219238281
369,1593.11010742188
370,2362.83056640625
371,2037.98815917969
372,2347.51586914062
373,2200.81616210938
374,1511.13415527344
375,2012.71728515625
376,1497.03857421875
377,1784.8291015625
378,1852.45349121094
379,1497.77978515625
380,1102.29443359375
381,1029.30981445312
382,1397.51098632812
383,1887.35217285156
384,1650.10949707031
385,1800.72790527344
386,978.520263671875
387,854.12353515625
388,1475.92236328125
389,1643.02001953125
390,1703.91247558594
391,2080.66870117188
392,2275.7685546875
393,1831.4267578125
394,1869.52502441406
395,2314.28369140625
396,2154.365234375
397,4173.27294921875
398,2564.15991210938
399,2556.65673828125
400,2028.32653808594
401,1094.33605957031
402,2289.87890625
403,2538.01611328125
404,2176.99780273438
405,2212.49560546875
406,2307.60034179688
407,815.161499023438
408,1143.40844726562
409,1859.43518066406
410,2394.5361328125
411,2618.5390625
412,2264.20239257812
413,2606.97241210938
414,2322.07470703125
415,1777.1728515625
416,1678.92626953125
417,2224.72778320312
418,2592.26147460938
419,3111.56274414062
420,2831.90869140625
421,1488.4248046875
422,2344.23046875
423,2251.78564453125
424,2551.64013671875
425,1734.81066894531
426,3898.52368164062
427,2581.73486328125
428,3073.33764648438
429,1941.46337890625
430,2081.48193359375
431,2288.94506835938
432,2596.02172851562
433,3752.091796875
434,2218.52905273438
435,2308.79272460938
436,2365.0859375
437,4235.8447265625
438,4092.2392578125
439,4254.12890625
440,4369.7802734375
441,3160.07739257812
442,4613.93701171875
443,3873.06201171875
444,4028.62133789062
445,4442.22705078125
446,4921.7802734375
447,5259.4296875
448,5342.95068359375
449,4365.06494140625
450,3139.89770507812
451,2978.10717773438
452,2850.90258789062
453,5006.2314453125
454,5084.314453125
455,2642.26293945312
456,3016.19580078125
457,3251.78857421875
458,3768.29125976562
459,4624.3447265625
460,5165.58642578125
461,4005.14086914062
462,3557.68237304688
463,4262.619140625
464,4962.05029296875
465,4297.72216796875
466,3970.41943359375
467,3166.00952148438
468,3352.19189453125
469,3757.74145507812
470,5664.96826171875
471,5453.7021484375
472,4797.56396484375
473,5539.2626953125
474,3877.84716796875
475,4379.93212890625
476,4525.423828125
477,4471.29345703125
478,1325.72729492188
479,1610.27490234375
480,3823.68603515625
481,4726.44580078125
482,3979.74584960938
483,4047.5927734375
484,3132.37280273438
485,3946.18310546875
486,4080.75708007812
487,5301.56298828125
488,5177.501953125
489,5144.1103515625
490,5497.89306640625
491,5878.236328125
492,5231.56005859375
493,4759.52099609375
494,4303.19580078125
495,4375.16650390625
496,4838.7998046875
497,5743.0888671875
498,5983.43408203125
499,5754.8349609375
500,4345.658203125
501,5302.640625
502,5648.279296875
503,5239.1298828125
504,5340.10986328125
505,6324.51708984375
506,5904.93798828125
507,4545.74560546875
508,5516.8076171875
509,5494.1787109375
510,5575.80712890625
511,5319.90380859375
512,5442.84423828125
513,5213.0322265625
514,5020.87353515625
515,4895.619140625
516,5197.2451171875
517,5962.53564453125
